Start Time,End Time,Elapsed Time
2024-05-16 00:29:28,2024-05-16 00:29:40,0:00:12.494877,6374.486401878299,80.57%
2024-05-16 00:29:28,2024-05-16 00:29:42,0:00:13.750852,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:44,0:00:15.706873,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:45,0:00:16.890877,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:46,0:00:18.083102,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:47,0:00:19.351202,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:52,0:00:24.050908,0.0,0.00%
2024-05-16 00:29:28,2024-05-16 00:29:53,0:00:25.082913,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:08,0:00:01.167625,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:09,0:00:02.186765,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:10,0:00:03.245747,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:11,0:00:04.275609,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:12,0:00:05.373650,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:13,0:00:06.454966,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:14,0:00:07.504379,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:15,0:00:08.601623,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:16,0:00:09.626271,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:17,0:00:10.672364,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:18,0:00:11.706453,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:19,0:00:12.759717,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:21,0:00:13.820387,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:22,0:00:14.837652,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:23,0:00:15.861679,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:24,0:00:16.959202,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:25,0:00:17.960378,0.0,0.00%
2024-05-16 00:36:07,2024-05-16 00:36:26,0:00:18.961827,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:29,0:00:04.313889,1677.1668949324983,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:30,0:00:05.404458,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:31,0:00:06.476070,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:32,0:00:07.549729,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:33,0:00:08.607936,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:34,0:00:09.692670,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:35,0:00:10.759502,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:36,0:00:11.787643,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:37,0:00:12.789554,0.0,0.00%
2024-05-16 00:37:25,2024-05-16 00:37:38,0:00:13.820622,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:01,0:00:03.734479,666.4057914302484,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:01,0:00:03.799943,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:03.900875,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.002057,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.105285,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.217370,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.332710,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.439548,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.550454,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.665011,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:02,0:00:04.781467,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:04.886859,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:04.990105,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.097405,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.205129,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.315581,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.416935,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.523409,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.630275,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.731950,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:03,0:00:05.833365,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:05.938218,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.048138,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.165125,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.266836,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.383719,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.499686,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.616717,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:04,0:00:06.734421,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:06.851022,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:06.952824,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.053825,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.155145,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.256642,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.358919,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.471689,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.584888,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.701667,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:05,0:00:07.812822,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:07.922826,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.033111,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.139906,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.248521,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.355608,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.465340,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.583015,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.684128,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:06,0:00:08.790312,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:08.900525,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.015038,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.117040,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.231951,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.348836,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.466149,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.581636,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.690536,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:07,0:00:09.806312,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:08,0:00:09.918286,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:09,0:00:11.554808,0.0,0.00%
2024-05-16 00:37:58,2024-05-16 00:38:09,0:00:11.666851,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.394097,4564.664449227159,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.454092,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.560034,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.661686,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.772924,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:25,0:00:09.879554,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:09.981079,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.088616,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.192359,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.294246,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.399487,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.504264,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.607636,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.718310,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.821528,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:26,0:00:10.923425,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.053483,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.170695,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.284535,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.386054,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.487331,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.588699,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.690374,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.802288,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:27,0:00:11.909165,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.017357,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.127379,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.236329,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.337762,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.450226,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.557975,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.668198,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.772724,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:28,0:00:12.876219,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:12.986104,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.094122,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.195431,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.303200,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.419414,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.523274,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.625141,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.736292,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.853912,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:29,0:00:13.954878,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.057399,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.158089,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.269459,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.377390,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.479387,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.587593,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.688799,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.792062,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:30,0:00:14.893637,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.002022,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.111631,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.223952,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.338389,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.454016,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.555424,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.666520,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.767808,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:31,0:00:15.875058,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:15.988136,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.089512,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.204817,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.322652,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.435314,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.555478,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.669788,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.787437,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:32,0:00:16.904158,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.005340,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.116817,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.224656,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.337240,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.453730,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.569801,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.671229,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.785482,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:33,0:00:17.892504,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:17.999857,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.107768,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.221749,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.337460,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.455018,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.568078,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.676333,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.786423,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:34,0:00:18.895125,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:18.996930,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.105494,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.217837,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.327422,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.440952,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.553462,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.658775,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.769229,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:35,0:00:19.886568,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:19.988045,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.102606,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.209859,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.320252,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.436772,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.543916,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.654068,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.755914,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:36,0:00:20.868941,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:20.977884,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.088340,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.203441,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.304689,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.420060,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.525800,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.636309,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.743005,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:37,0:00:21.852883,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:38,0:00:21.959677,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:38,0:00:22.067232,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:38,0:00:22.176510,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:38,0:00:22.277623,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:38,0:00:22.387743,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:45,0:00:28.974662,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:45,0:00:29.195366,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:45,0:00:29.379052,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:45,0:00:29.485204,0.0,0.00%
2024-05-16 00:41:16,2024-05-16 00:41:45,0:00:29.592939,0.0,0.00%
2024-05-16 00:53:41,2024-05-16 00:53:43,0:00:02.186900,716.4938368225396,0.00%
2024-05-16 00:53:41,2024-05-16 00:53:55,0:00:14.931006,7019.7612991586875,100.00%
2024-05-16 00:54:14,2024-05-16 00:54:24,0:00:10.725802,7337.1160242614105,100.00%
2024-05-16 00:54:14,2024-05-16 00:54:32,0:00:18.886017,5591.860692623759,32.05%
2024-05-16 00:54:14,2024-05-16 00:54:49,0:00:35.829796,7004.108784973599,100.00%
2024-05-16 00:55:38,2024-05-16 00:56:01,0:00:22.446312,7096.067305810985,100.00%
2024-05-16 00:55:38,2024-05-16 00:56:15,0:00:36.686405,7006.0653492467345,95.70%
2024-05-16 00:56:58,2024-05-16 00:57:19,0:00:21.291102,7066.718841713952,100.00%
2024-05-16 00:57:57,2024-05-16 00:58:08,0:00:10.411061,7123.459205634917,65.29%
2024-05-16 00:57:57,2024-05-16 00:58:29,0:00:31.467290,7122.285267071034,66.33%
2024-05-16 00:57:57,2024-05-16 00:58:47,0:00:49.987273,7023.283114850332,61.82%
2024-05-16 00:58:57,2024-05-16 00:59:07,0:00:10.635872,5951.085893171591,100.00%
2024-05-16 00:59:42,2024-05-16 01:00:04,0:00:21.891298,6757.581686558407,100.00%
2024-05-16 00:59:42,2024-05-16 01:00:19,0:00:36.755309,6757.972999413031,100.00%
2024-05-16 00:59:42,2024-05-16 01:00:27,0:00:44.327433,301.70221091762863,0.00%
2024-05-16 01:05:44,2024-05-16 01:06:06,0:00:22.554502,10000.0,100.00%
2024-05-16 01:05:44,2024-05-16 01:06:25,0:00:41.014551,6824.496184699672,100.00%
2024-05-16 01:16:42,2024-05-16 01:16:53,0:00:11.066930,6252.788104089228,76.22%
2024-05-16 01:17:26,2024-05-16 01:17:43,0:00:16.976491,7514.380747407555,100.00%
2024-05-16 01:18:15,2024-05-16 01:18:36,0:00:21.854687,7022.891801995696,100.00%
2024-05-16 01:18:50,2024-05-16 01:19:17,0:00:27.478860,10000.0,100.00%
2024-05-16 01:18:50,2024-05-16 01:19:39,0:00:49.254842,7004.500097828219,100.00%
2024-05-16 01:22:58,2024-05-16 01:23:20,0:00:21.740290,10000.0,100.00%
2024-05-16 01:22:58,2024-05-16 01:23:41,0:00:43.058036,7009.587164938369,100.00%
2024-05-16 01:24:52,2024-05-16 01:25:17,0:00:25.383508,7018.196047740167,100.00%
2024-05-16 01:27:02,2024-05-16 01:27:14,0:00:11.831587,6851.105458814331,100.00%
2024-05-16 01:28:24,2024-05-16 01:28:36,0:00:11.739149,6717.276462531805,100.00%
2024-05-16 01:28:24,2024-05-16 01:28:46,0:00:22.227599,6925.454901193516,100.00%
2024-05-16 01:29:19,2024-05-16 01:29:34,0:00:15.189565,7220.113480727849,91.95%
2024-05-16 01:29:19,2024-05-16 01:29:45,0:00:26.670024,7184.1126981021425,89.79%
2024-05-16 01:29:19,2024-05-16 01:29:51,0:00:32.038288,0.0,0.00%
2024-05-16 01:29:19,2024-05-16 01:29:57,0:00:37.854385,0.0,0.00%
2024-05-16 01:30:07,2024-05-16 01:30:23,0:00:15.969330,6984.1518293876,100.00%
2024-05-16 01:34:43,2024-05-16 01:34:58,0:00:15.147165,5988.260614361188,100.00%
2024-05-16 01:34:43,2024-05-16 01:35:04,0:00:20.359475,0.0,0.00%
2024-05-16 01:35:36,2024-05-16 01:35:47,0:00:10.606635,7477.206026217976,80.04%
2024-05-16 01:35:36,2024-05-16 01:36:02,0:00:25.867037,7133.242027000593,65.47%
2024-05-16 01:44:19,2024-05-16 01:44:36,0:00:17.462899,6981.021326550585,100.00%
2024-05-16 01:44:19,2024-05-16 01:44:39,0:00:20.218983,853.0620230874584,0.00%
